PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,methods_used,methods_name
31577805,A machine learning algorithm predicts molecular subtypes in pancreatic ductal adenocarcinoma with differential response to gemcitabine-based versus FOLFIRINOX chemotherapy,"Kaissis G, Ziegelmayer S, LohÃ¶fer F, Steiger K, AlgÃ¼l H, Muckenhuber A, Yen HY, Rummeny E, Friess H, Schmid R, Weichert W, Siveke JT, Braren R.",PLoS One. 2019 Oct 2;14(10):e0218642. doi: 10.1371/journal.pone.0218642. eCollection 2019.,Kaissis G,PLoS One,2019,2019/10/03,PMC6774515,,10.1371/journal.pone.0218642,"PURPOSE: Development of a supervised machine-learning model capable of predicting clinically relevant molecular subtypes of pancreatic ductal adenocarcinoma (PDAC) from diffusion-weighted-imaging-derived radiomic features.
METHODS: The retrospective observational study assessed 55 surgical PDAC patients. Molecular subtypes were defined by immunohistochemical staining of KRT81. Tumors were manually segmented and 1606 radiomic features were extracted with PyRadiomics. A gradient-boosted-tree algorithm was trained on 70% of the patients (N = 28) and tested on 30% (N = 17) to predict KRT81+ vs. KRT81- tumor subtypes. A gradient-boosted survival regression model was fit to the disease-free and overall survival data. Chemotherapy response and survival were assessed stratified by subtype and radiomic signature. Radiomic feature importance was ranked.
RESULTS: The meanÂ±STDEV sensitivity, specificity and ROC-AUC were 0.90Â±0.07, 0.92Â±0.11, and 0.93Â±0.07, respectively. The meanÂ±STDEV concordance indices between the disease-free and overall survival predicted by the model based on the radiomic parameters and actual patient survival were 0.76Â±0.05 and 0.71Â±0.06, respectively. Patients with a KRT81+ subtype experienced significantly diminished median overall survival compared to KRT81- patients (7.0 vs. 22.6 months, HR 4.03, log-rank-test P = <0.001) and a significantly improved response to gemcitabine-based chemotherapy over FOLFIRINOX (10.14 vs. 3.8 months median overall survival, HR 2.33, P = 0.037) compared to KRT81- patients, who responded significantly better to FOLFIRINOX over gemcitabine-based treatment (30.8 vs. 13.4 months median overall survival, HR 2.41, P = 0.027). Entropy was ranked as the most important radiomic feature.
CONCLUSIONS: The machine-learning based analysis of radiomic features enables the prediction of subtypes of PDAC, which are highly relevant for disease-free and overall patient survival and response to chemotherapy.",both,['diffusion']
30842055,Deep convolutional neural network models for the diagnosis of thyroid cancer - Authors' reply,"Li X, Zhang S, Zhang Q, Wei X, Gao M, Zhang W, Chen K.",Lancet Oncol. 2019 Mar;20(3):e131. doi: 10.1016/S1470-2045(19)30083-X.,Li X,Lancet Oncol,2019,2019/03/08,,,10.1016/S1470-2045(19)30083-X,,both,"['neural network', 'convolutional neural network', 'convolutional neural network']"
30500816,Characterising risk of in-hospital mortality following cardiac arrest using machine learning: A retrospective international registry study,"Nanayakkara S, Fogarty S, Tremeer M, Ross K, Richards B, Bergmeir C, Xu S, Stub D, Smith K, Tacey M, Liew D, Pilcher D, Kaye DM.",PLoS Med. 2018 Nov 30;15(11):e1002709. doi: 10.1371/journal.pmed.1002709. eCollection 2018 Nov.,Nanayakkara S,PLoS Med,2018,2018/12/01,PMC6267953,,10.1371/journal.pmed.1002709,"BACKGROUND: Resuscitated cardiac arrest is associated with high mortality; however, the ability to estimate risk of adverse outcomes using existing illness severity scores is limited. Using in-hospital data available within the first 24 hours of admission, we aimed to develop more accurate models of risk prediction using both logistic regression (LR) and machine learning (ML) techniques, with a combination of demographic, physiologic, and biochemical information.
METHODS AND FINDINGS: Patient-level data were extracted from the Australian and New Zealand Intensive Care Society (ANZICS) Adult Patient Database for patients who had experienced a cardiac arrest within 24 hours prior to admission to an intensive care unit (ICU) during the period January 2006 to December 2016. The primary outcome was in-hospital mortality. The models were trained and tested on a dataset (split 90:10) including age, lowest and highest physiologic variables during the first 24 hours, and key past medical history. LR and 5 ML approaches (gradient boosting machine [GBM], support vector classifier [SVC], random forest [RF], artificial neural network [ANN], and an ensemble) were compared to the APACHE III and Australian and New Zealand Risk of Death (ANZROD) predictions. In all, 39,566 patients from 186 ICUs were analysed. Mean (Â±SD) age was 61 Â± 17 years; 65% were male. Overall in-hospital mortality was 45.5%. Models were evaluated in the test set. The APACHE III and ANZROD scores demonstrated good discrimination (area under the receiver operating characteristic curve [AUROC] = 0.80 [95% CI 0.79-0.82] and 0.81 [95% CI 0.8-0.82], respectively) and modest calibration (Brier score 0.19 for both), which was slightly improved by LR (AUROC = 0.82 [95% CI 0.81-0.83], DeLong test, p < 0.001). Discrimination was significantly improved using ML models (ensemble and GBM AUROCs = 0.87 [95% CI 0.86-0.88], DeLong test, p < 0.001), with an improvement in performance (Brier score reduction of 22%). Explainability models were created to assist in identifying the physiologic features that most contributed to an individual patient's survival. Key limitations include the absence of pre-hospital data and absence of external validation.
CONCLUSIONS: ML approaches significantly enhance predictive discrimination for mortality following cardiac arrest compared to existing illness severity scores and LR, without the use of pre-hospital data. The discriminative ability of these ML models requires validation in external cohorts to establish generalisability.",both,"['neural network', 'artificial neural network', 'ensemble']"
28703081,Editorial: Review on Intracerebral Haemorrhage: Multidisciplinary Approaches to the Injury Mechanism Analysis and Therapeutic Strategies,"Hao S, Wang B.",Curr Pharm Des. 2017;23(15):2159-2160. doi: 10.2174/1381612823999170307150448.,Hao S,Curr Pharm Des,2017,2017/07/14,,,10.2174/1381612823999170307150448,,both,[]
28696083,Artificial neural network for prediction of in-hospital mortality after open repair of ruptured abdominal aortic aneurysm,"Luebke T, Majd P, Mylonas SN, Brunkwall J.",J Cardiovasc Surg (Torino). 2017 Oct;58(5):794-796. doi: 10.23736/S0021-9509.16.09436-2.,Luebke T,J Cardiovasc Surg (Torino),2017,2017/07/12,,,10.23736/S0021-9509.16.09436-2,,both,['neural network']
27622833,Deep biomarkers of aging are population-dependent,"Cohen AA, Morissette-Thomas V, Ferrucci L, Fried LP.",Aging (Albany NY). 2016 Sep 8;8(9):2253-2255. doi: 10.18632/aging.101034.,Cohen AA,Aging (Albany NY),2016,2016/09/14,PMC5076461,,10.18632/aging.101034,,both,[]
20559077,Outcome prediction of neurosurgical events: logistic regression or artificial neural network?,Abouzari M.,Neurosurgery. 2010 Jul;67(1):221; author reply 221. doi: 10.1227/01.neu.0000371146.97148.3e.,Abouzari M,Neurosurgery,2010,2010/06/19,,,10.1227/01.neu.0000371146.97148.3e,,both,"['neural network', 'artificial neural network']"
15888408,"Does 'CNN' (condoms, needles and negotiation) work better than 'ABC' (abstinence, being faithful and condom use) in attacking the AIDS epidemic?",Sinding SW.,Int Fam Plan Perspect. 2005 Mar;31(1):38-40. doi: 10.1363/3103805.,Sinding SW,Int Fam Plan Perspect,2005,2005/05/13,,,10.1363/3103805,,both,['dl']
11242311,Application of an artificial neural network,Mullins RJ.,J Trauma. 2001 Feb;50(2):385-6. doi: 10.1097/00005373-200102000-00032.,Mullins RJ,J Trauma,2001,2001/03/10,,,10.1097/00005373-200102000-00032,,both,"['neural network', 'artificial neural network']"
9636534,Prediction of early graft function in renal transplantation using a computer neural network,"Shoskes DA, Ty R, Barba L, Sender M.",Transplant Proc. 1998 Jun;30(4):1316-7. doi: 10.1016/s0041-1345(98)00257-7.,Shoskes DA,Transplant Proc,1998,1998/06/24,,,10.1016/s0041-1345(98)00257-7,,both,['neural network']
7813127,Use of the neural network for hypothesis generation in fetal surveillance,"Stock A, Rogers MS, Li A, Chang AM.",Baillieres Clin Obstet Gynaecol. 1994 Sep;8(3):533-48. doi: 10.1016/s0950-3552(05)80197-x.,Stock A,Baillieres Clin Obstet Gynaecol,1994,1994/09/01,,,10.1016/s0950-3552(05)80197-x,,both,['neural network']
39251870,Author Correction: Harnessing the power of longitudinal medical imaging for eye disease prognosis using Transformer-based sequence modeling,"Holste G, Lin M, Zhou R, Wang F, Liu L, Yan Q, Van Tassel SH, Kovacs K, Chew EY, Lu Z, Wang Z, Peng Y.",NPJ Digit Med. 2024 Sep 9;7(1):240. doi: 10.1038/s41746-024-01243-0.,Holste G,NPJ Digit Med,2024,2024/09/09,PMC11385618,,10.1038/s41746-024-01243-0,,both,[]
38768454,"The Heap, the Hype, the Reality: Generative Pretrained Transformer for Systematic Reviews","Li T, Chang S.",Ann Intern Med. 2024 Jun;177(6):828-829. doi: 10.7326/M24-0877. Epub 2024 May 21.,Li T,Ann Intern Med,2024,2024/05/20,PMC11246750,NIHMS2004143,10.7326/M24-0877,,both,[]
38460841,Generative Pre-trained Transformer 4 makes cardiovascular magnetic resonance reports easy to understand,"Salam B, Kravchenko D, Nowak S, Sprinkart AM, Weinhold L, Odenthal A, Mesropyan N, Bischoff LM, Attenberger U, Kuetting DL, Luetkens JA, Isaak A.",J Cardiovasc Magn Reson. 2024 Summer;26(1):101035. doi: 10.1016/j.jocmr.2024.101035. Epub 2024 Mar 7.,Salam B,J Cardiovasc Magn Reson,2024,2024/03/09,PMC10981113,,10.1016/j.jocmr.2024.101035,"BACKGROUND: Patients are increasingly using Generative Pre-trained Transformer 4 (GPT-4) to better understand their own radiology findings.
PURPOSE: To evaluate the performance of GPT-4 in transforming cardiovascular magnetic resonance (CMR) reports into text that is comprehensible to medical laypersons.
METHODS: ChatGPT with GPT-4 architecture was used to generate three different explained versions of 20 various CMR reports (n = 60) using the same prompt: ""Explain the radiology report in a language understandable to a medical layperson"". Two cardiovascular radiologists evaluated understandability, factual correctness, completeness of relevant findings, and lack of potential harm, while 13 medical laypersons evaluated the understandability of the original and the GPT-4 reports on a Likert scale (1 ""strongly disagree"", 5 ""strongly agree""). Readability was measured using the Automated Readability Index (ARI). Linear mixed-effects models (values given as median [interquartile range]) and intraclass correlation coefficient (ICC) were used for statistical analysis.
RESULTS: GPT-4 reports were generated on average in 52Â sÂ Â±Â 13. GPT-4 reports achieved a lower ARI score (10 [9-12] vs 5 [4-6]; pÂ <Â 0.001) and were subjectively easier to understand for laypersons than original reports (1 [1] vs 4 [4,5]; pÂ <Â 0.001). Eighteen out of 20 (90%) standard CMR reports and 2/60 (3%) GPT-generated reports had an ARI score corresponding to the 8th grade level or higher. Radiologists' ratings of the GPT-4 reports reached high levels for correctness (5 [4, 5]), completeness (5 [5]), and lack of potential harm (5 [5]); with ""strong agreement"" for factual correctness in 94% (113/120) and completeness of relevant findings in 81% (97/120) of reports. Test-retest agreement for layperson understandability ratings between the three simplified reports generated from the same original report was substantial (ICC: 0.62; pÂ <Â 0.001). Interrater agreement between radiologists was almost perfect for lack of potential harm (ICC: 0.93, pÂ <Â 0.001) and moderate to substantial for completeness (ICC: 0.76, pÂ <Â 0.001) and factual correctness (ICC: 0.55, pÂ <Â 0.001).
CONCLUSION: GPT-4 can reliably transform complex CMR reports into more understandable, layperson-friendly language while largely maintaining factual correctness and completeness, and can thus help convey patient-relevant radiology information in an easy-to-understand manner.",both,['dl']
36778449,The Diagnostic and Triage Accuracy of the GPT-3 Artificial Intelligence Model,"Levine DM, Tuwani R, Kompa B, Varma A, Finlayson SG, Mehrotra A, Beam A.",medRxiv [Preprint]. 2023 Feb 1:2023.01.30.23285067. doi: 10.1101/2023.01.30.23285067.,Levine DM,medRxiv,2023,2023/02/13,PMC9915829,,10.1101/2023.01.30.23285067,"IMPORTANCE: Artificial intelligence (AI) applications in health care have been effective in many areas of medicine, but they are often trained for a single task using labeled data, making deployment and generalizability challenging. Whether a general-purpose AI language model can perform diagnosis and triage is unknown.
OBJECTIVE: Compare the general-purpose Generative Pre-trained Transformer 3 (GPT-3) AI model's diagnostic and triage performance to attending physicians and lay adults who use the Internet.
DESIGN: We compared the accuracy of GPT-3's diagnostic and triage ability for 48 validated case vignettes of both common (e.g., viral illness) and severe (e.g., heart attack) conditions to lay people and practicing physicians. Finally, we examined how well calibrated GPT-3's confidence was for diagnosis and triage.
SETTING AND PARTICIPANTS: The GPT-3 model, a nationally representative sample of lay people, and practicing physicians.
EXPOSURE: Validated case vignettes (&lt;60 words; &lt;6th grade reading level).
MAIN OUTCOMES AND MEASURES: Correct diagnosis, correct triage.
RESULTS: Among all cases, GPT-3 replied with the correct diagnosis in its top 3 for 88% (95% CI, 75% to 94%) of cases, compared to 54% (95% CI, 53% to 55%) for lay individuals (p<0.001) and 96% (95% CI, 94% to 97%) for physicians (p=0.0354). GPT-3 triaged (71% correct; 95% CI, 57% to 82%) similarly to lay individuals (74%; 95% CI, 73% to 75%; p=0.73); both were significantly worse than physicians (91%; 95% CI, 89% to 93%; p<0.001). As measured by the Brier score, GPT-3 confidence in its top prediction was reasonably well-calibrated for diagnosis (Brier score = 0.18) and triage (Brier score = 0.22).
CONCLUSIONS AND RELEVANCE: A general-purpose AI language model without any content-specific training could perform diagnosis at levels close to, but below physicians and better than lay individuals. The model was performed less well on triage, where its performance was closer to that of lay individuals.",both,[]
